conversation_id,language,script,turns_count,window_text,target_text,pattern_label,risk_level,source_dataset,origin,rationale
real_dravidianlangtech_malayalam_0257,Manglish,roman,1,A: Yedaa Mamooty poora,Yedaa Mamooty poora,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0258,Manglish,roman,1,A: Ijjathi kuru trailer releaseinu mumbe ikka fans dislike adikan thudangiyo,Ijjathi kuru trailer releaseinu mumbe ikka fans dislike adikan thudangiyo,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0259,Malayalam,native,1,A: രായപ്പൻ ഫാൻസ് ഉണ്ടോ? അഹങ്കാരം തലക്ക് പിടിച്ചവനല്ലേ ഇവൻ. ചെമ്പോർകിനി,രായപ്പൻ ഫാൻസ് ഉണ്ടോ? അഹങ്കാരം തലക്ക് പിടിച്ചവനല്ലേ ഇവൻ. ചെമ്പോർകിനി,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0260,Manglish,roman,1,A: Pottum bengaali look IDGAF mon,Pottum bengaali look IDGAF mon,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0261,Manglish,roman,1,A: Trailer kandale ariyam lalapande adutha padakam....,Trailer kandale ariyam lalapande adutha padakam....,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0262,Manglish,roman,1,A: Iyakku Vera pani onnum ille !,Iyakku Vera pani onnum ille !,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0263,Malayalam,native,1,A: മഞ്ജു ചേച്ചി ഇസ്സ്തം ... കോവാലൻ കസ്സ്തം ...,മഞ്ജു ചേച്ചി ഇസ്സ്തം ... കോവാലൻ കസ്സ്തം ...,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0264,Malayalam,native,1,A: ഗുഹ൯ ഫാ൯സ് ഡിസ്ലൈക് കാ൦പൈ൯ പൊടി പൊടിക്കുന്നുണ്ടല്ലോ,ഗുഹ൯ ഫാ൯സ് ഡിസ്ലൈക് കാ൦പൈ൯ പൊടി പൊടിക്കുന്നുണ്ടല്ലോ,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_dravidianlangtech_malayalam_0265,Manglish,roman,1,A: Trailer kand kuru potti olich ippozhe degrading thodangi entha avastha ikka fans ichiri ulupp,Trailer kand kuru potti olich ippozhe degrading thodangi entha avastha ikka fans ichiri ulupp,bullying_harassment,Medium,DravidianLangTech-Malayalam,real,Offensive social comment identified in DravidianLangTech corpus.
real_comi_lingua_hinglish_0266,Hinglish,mixed,1,A: Former South African fast bowling great Makhaya Ntini has given a shocking reaction.,Former South African fast bowling great Makhaya Ntini has given a shocking reaction.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0267,Hinglish,mixed,1,"A: BKU spokesperson Rakesh Tikait, who became the face of the farmers' movement, also reached there and stayed overnight on Sunday.","BKU spokesperson Rakesh Tikait, who became the face of the farmers' movement, also reached there and stayed overnight on Sunday.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0268,Hinglish,mixed,1,"A: Before joining the BRICS bank, Kamath was the chairman of the country's second-largest IT company Infosys and the non-executive chairman of ICICI Bank.","Before joining the BRICS bank, Kamath was the chairman of the country's second-largest IT company Infosys and the non-executive chairman of ICICI Bank.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0269,Hinglish,mixed,1,A: The 30th match of IPL 2020 was played between Delhi Capitals and Rajasthan Royals on Wednesday in Dubai.,The 30th match of IPL 2020 was played between Delhi Capitals and Rajasthan Royals on Wednesday in Dubai.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0270,Hinglish,mixed,1,"A: From Jyotiraditya Scindia to Raja Bhaiya, there are some such names that are much discussed in politics.","From Jyotiraditya Scindia to Raja Bhaiya, there are some such names that are much discussed in politics.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0271,Hinglish,mixed,1,A: The Indian Air Force has released the results for the recruitment of Meteorological Scientists.,The Indian Air Force has released the results for the recruitment of Meteorological Scientists.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0272,Hinglish,mixed,1,"A: In this song, Sonal Raika and Vikash Sharma are also seen along with Rita.","In this song, Sonal Raika and Vikash Sharma are also seen along with Rita.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0273,Hinglish,mixed,1,A: New Delhi. Prime Minister Narendra Modi unveiled a statue of Swami Vivekananda in the Jawaharlal Nehru University (JNU) campus on Thursday.,New Delhi. Prime Minister Narendra Modi unveiled a statue of Swami Vivekananda in the Jawaharlal Nehru University (JNU) campus on Thursday.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0274,Hinglish,mixed,1,"A: Meanwhile, the Punjab government has not yet given the Punjab University the outstanding amount of 21 crores.","Meanwhile, the Punjab government has not yet given the Punjab University the outstanding amount of 21 crores.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0275,Hinglish,mixed,1,"A: In a drugs case, the Narcotics Control Bureau (NCB) questioned Arjun Rampal for nearly 6 hours on Monday.","In a drugs case, the Narcotics Control Bureau (NCB) questioned Arjun Rampal for nearly 6 hours on Monday.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0276,Hinglish,mixed,1,"A: Tajpur Kurra, also known as Kurra, is a village located in Ghazipur district of Uttar Pradesh state in India.","Tajpur Kurra, also known as Kurra, is a village located in Ghazipur district of Uttar Pradesh state in India.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0277,Hinglish,mixed,1,A: - For fever: Paracetamol which is available under brand names such as Crocin and Calpol.,- For fever: Paracetamol which is available under brand names such as Crocin and Calpol.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0278,Hinglish,mixed,1,"A: On the other hand, Rhea Chakraborty, Sushant's girlfriend arrested in the drug angle, has made several big revelations in front of the NCB.","On the other hand, Rhea Chakraborty, Sushant's girlfriend arrested in the drug angle, has made several big revelations in front of the NCB.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0279,Hinglish,mixed,1,A: Mahua Moitra: Mahua Moitra is identified as the sharp-tongued woman MP of Trinamool Congress (TMC).,Mahua Moitra: Mahua Moitra is identified as the sharp-tongued woman MP of Trinamool Congress (TMC).,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0280,Hinglish,mixed,1,A: The Bharatiya Janata Party (BJP) organizes various programs every year on Prime Minister Narendra Modi's birthday.,The Bharatiya Janata Party (BJP) organizes various programs every year on Prime Minister Narendra Modi's birthday.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0281,Hinglish,mixed,1,"A: In the fight, he said something that is connected to Aarti Singh and Sidharth Shukla.","In the fight, he said something that is connected to Aarti Singh and Sidharth Shukla.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0282,Hinglish,mixed,1,A: CSK (CSK) batting coach Michael Hussey revealed the team plan along with this.,CSK (CSK) batting coach Michael Hussey revealed the team plan along with this.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0283,Hinglish,mixed,1,"A: On the same subject, Dainik Jagran and Amazon organized a webinar on December 19, 2020.","On the same subject, Dainik Jagran and Amazon organized a webinar on December 19, 2020.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0284,Hinglish,mixed,1,"A: In this film, along with action, actor Prabhas and actress Shraddha Kapoor will be seen adding a touch of romance.","In this film, along with action, actor Prabhas and actress Shraddha Kapoor will be seen adding a touch of romance.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0285,Hinglish,mixed,1,A: Aamir Khan's daughter Ira Khan is these days dating fitness trainer Nupur Shikhare.,Aamir Khan's daughter Ira Khan is these days dating fitness trainer Nupur Shikhare.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0286,Hinglish,mixed,1,"A: P. S. Ranipise, an IPS officer of Odisha cadre, has been appointed as the Inspector General of the Central Reserve Police Force (CRPF).","P. S. Ranipise, an IPS officer of Odisha cadre, has been appointed as the Inspector General of the Central Reserve Police Force (CRPF).",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0287,Hinglish,mixed,1,"A: Meanwhile, the Yogi government of UP has taken major action and ordered the filing of a sedition case against the accused.","Meanwhile, the Yogi government of UP has taken major action and ordered the filing of a sedition case against the accused.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0288,Hinglish,mixed,1,A: Isha Ambani has many pictures in which she looks like her mother Nita Ambani.,Isha Ambani has many pictures in which she looks like her mother Nita Ambani.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0289,Hinglish,mixed,1,"A: Indian Railways has installed bio-toilets in more than 68,000 coaches of trains under the 'Swachh Rail, Swachh Bharat' campaign.","Indian Railways has installed bio-toilets in more than 68,000 coaches of trains under the 'Swachh Rail, Swachh Bharat' campaign.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0290,Hinglish,mixed,1,"A: Rahul Gandhi Birthday: The heir of the Gandhi family, Rahul Gandhi, is celebrating his 53rd birthday today.","Rahul Gandhi Birthday: The heir of the Gandhi family, Rahul Gandhi, is celebrating his 53rd birthday today.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0291,Hinglish,mixed,1,A: Superstar Khesari Lal Yadav and Bhojpuri Queen Kajal Raghwani. This pair is something different.,Superstar Khesari Lal Yadav and Bhojpuri Queen Kajal Raghwani. This pair is something different.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0292,Hinglish,mixed,1,A: Mistry raised ethics concerns over Tata Group's joint venture in the aviation sector with AirAsia.,Mistry raised ethics concerns over Tata Group's joint venture in the aviation sector with AirAsia.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0293,Hinglish,mixed,1,"A: The Central Bureau of Investigation (CBI) has registered four new cases against Principal Commissioner of Income Tax, Tapas Kumar Dutta.","The Central Bureau of Investigation (CBI) has registered four new cases against Principal Commissioner of Income Tax, Tapas Kumar Dutta.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0294,Hinglish,mixed,1,A: Hyderabad: Bollywood's leading actor Sonu Sood has once again shown his generosity.,Hyderabad: Bollywood's leading actor Sonu Sood has once again shown his generosity.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0295,Hinglish,mixed,1,"A: Inspired by Sonu Sood, a young man named Anil from Begumpet set up the 'Laxmi Sonu Sood Fast Food Center'.","Inspired by Sonu Sood, a young man named Anil from Begumpet set up the 'Laxmi Sonu Sood Fast Food Center'.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0296,Hinglish,mixed,1,A: Jaipur Foundation Day: The Foundation Day of Jaipur was celebrated at Statue Circle by the Dhundhad Council.,Jaipur Foundation Day: The Foundation Day of Jaipur was celebrated at Statue Circle by the Dhundhad Council.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0297,Hinglish,mixed,1,A: Malaika Arora left for Chandigarh in business class from Mumbai airport on Wednesday at 9 am.,Malaika Arora left for Chandigarh in business class from Mumbai airport on Wednesday at 9 am.,neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
real_comi_lingua_hinglish_0298,Hinglish,mixed,1,"A: On 17 April, both Google and Apple removed TikTok from Google Play and the App Store.","On 17 April, both Google and Apple removed TikTok from Google Play and the App Store.",neutral,Low,COMI-LINGUA-Hinglish,real,Real public research sample from COMI-LINGUA-Hinglish.
